school_id,school_name,degree_type,state_abbrev,school_website,candidate_source_url,candidate_source_title,candidate_source_type,source_host,official_domain_status,official_domain_score,official_match_reason,discovery_method,search_or_sitemap_query,source_last_checked,fetch_status,review_status,notes
md_saint_louis_university_school_of_medicine_st_louis_missouri,Saint Louis University School of Medicine,MD,MO,http://www.slu.edu/medicine/admissions,https://www.slu.edu/medicine/strategic-plan/-pdf/slu--som-annual-report-2024.pdf,Sitemap stats-like URL,pdf_report,slu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Saint Louis University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://www.slu.edu/.
md_saint_louis_university_school_of_medicine_st_louis_missouri,Saint Louis University School of Medicine,MD,MO,http://www.slu.edu/medicine/admissions,https://www.slu.edu/medicine/strategic-plan/-pdf/slu-annual-report-24-final.pdf,Sitemap stats-like URL,pdf_report,slu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Saint Louis University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://www.slu.edu/.
md_saint_louis_university_school_of_medicine_st_louis_missouri,Saint Louis University School of Medicine,MD,MO,http://www.slu.edu/medicine/admissions,https://www.slu.edu/medicine/strategic-plan/-pdf/som-annual-report.pdf,Sitemap stats-like URL,pdf_report,slu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Saint Louis University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://www.slu.edu/.
md_sidney_kimmel_medical_college_at_thomas_jefferson_university_philadelphia_pennsy,Sidney Kimmel Medical College at Thomas Jefferson University,MD,PA,http://www.jefferson.edu/university/skmc/admissions.html,http://www.jefferson.edu/university/skmc/admissions.html,Sidney Kimmel Medical College at Thomas Jefferson University,admissions_page,jefferson.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Sidney Kimmel Medical College at Thomas Jefferson University"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_southern_illinois_university_school_of_medicine_springfield_illinois,Southern Illinois University School of Medicine,MD,IL,http://www.siumed.edu/studentaffairs/admissions/home.html,http://www.siumed.edu/studentaffairs/admissions/home.html,Southern Illinois University School of Medicine,admissions_page,siumed.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Southern Illinois University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,MD,CA,http://med.stanford.edu/md-admissions.html,http://med.stanford.edu/md-admissions.html,Stanford University School of Medicine,admissions_page,med.stanford.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Stanford University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,MD,CA,http://med.stanford.edu/md-admissions.html,https://med.stanford.edu/md-admissions/facts-and-figures.html,Facts and Figures,class_profile,med.stanford.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_admissions_one_hop_link,"""Stanford University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Found as a one-hop link from http://med.stanford.edu/md-admissions.html.
md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,MD,CA,http://med.stanford.edu/md-admissions.html,https://med.stanford.edu/school/facts.html,Sitemap stats-like URL,class_profile,med.stanford.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Stanford University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://med.stanford.edu/.
md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,MD,TX,http://www.ttuhsc.edu/som/admissions/,http://www.ttuhsc.edu/som/admissions/,Texas Tech University Health Sciences Center School of Medicine - Lubbock,admissions_page,ttuhsc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Texas Tech University Health Sciences Center School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=high_confidence score=0.938.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/about-us/fast-facts,Sitemap stats-like URL,class_profile,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_admissions_one_hop_link; official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/. Found as a one-hop link from https://medicine.osu.edu/education/md/admissions.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/3d-surgical-modeling,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/aerodigestive-research-core-lab,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/department-self-study,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/elliana-devore,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/esophageal-disorders-conference,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/expanded-vestibular-research-laboratory,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/immunotherapy,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/jeffrey-steitz,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/lateral-skull-base-surgery,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/liquid-biomarkers,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/message-from-chair,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/pediatric-ent-collaboration,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/rekha-raveendran,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/resident-and-fellow-endowment-fund,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/robert-macielak,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/top-ranked-otolaryngology-residency-program,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/vestibular-schwannoma-surgery,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/departments/otolaryngology/ent-annual-report/victoria-nguyen,Sitemap stats-like URL,annual_report,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medicine.osu.edu/.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/education/md/admissions,The Ohio State University College of Medicine,admissions_page,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,MD,OH,https://medicine.osu.edu/education/md/admissions,https://medicine.osu.edu/education/md/admissions/before-you-apply/facts,brochures and fact sheets,class_profile,medicine.osu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_admissions_one_hop_link,"""The Ohio State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Found as a one-hop link from https://medicine.osu.edu/education/md/admissions.
md_the_warren_alpert_medical_school_of_brown_university_providence_rhode_island,The Warren Alpert Medical School of Brown University,MD,RI,https://www.brown.edu/academics/medical/admission/,https://www.brown.edu/academics/medical/admission/,Admissions | Medical School | Brown University,class_profile,brown.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_page_self_stats_context; third_party_school_source_url_seed; third_party_school_source_url_seed,"""The Warren Alpert Medical School of Brown University"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Seed page itself has stats-like context and MCAT/GPA terms. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=high_confidence score=1. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=high_confidence score=1.
md_tufts_university_school_of_medicine_boston_massachusetts,Tufts University School of Medicine,MD,MA,http://medicine.tufts.edu/Admissions.aspx,http://medicine.tufts.edu/Admissions.aspx,Tufts University School of Medicine,admissions_page,medicine.tufts.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Tufts University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_tufts_university_school_of_medicine_boston_massachusetts,Tufts University School of Medicine,MD,MA,http://medicine.tufts.edu/Admissions.aspx,https://medicine.tufts.edu/academics/medicine/class-profile,Sitemap stats-like URL,class_profile,medicine.tufts.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Tufts University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.tufts.edu/.
md_tulane_university_school_of_medicine_new_orleans_louisiana,Tulane University School of Medicine,MD,LA,http://www2.tulane.edu/som/admissions/index.cfm,http://www2.tulane.edu/som/admissions/index.cfm,Tulane University School of Medicine,admissions_page,www2.tulane.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Tulane University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_uniformed_services_university_of_the_health_sciences_f_edward_h_bert_school_of_m,"Uniformed Services University of the Health Sciences, F. Edward Hébert School of Medicine",MD,MD,https://medschool.usuhs.edu/admissions/application-requirements,https://medschool.usuhs.edu/admissions/application-requirements,"Medschool, Admissions, Application Requirements",admissions_statistics,medschool.usuhs.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_page_self_stats_context; third_party_school_source_url_seed; third_party_school_source_url_seed,"""Uniformed Services University of the Health Sciences, F. Edward Hébert School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Seed page itself has stats-like context and MCAT/GPA terms. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_uniformed_services_university_of_the_health_sciences_f_edward_h_bert_school_of_m,"Uniformed Services University of the Health Sciences, F. Edward Hébert School of Medicine",MD,MD,https://medschool.usuhs.edu/admissions/application-requirements,https://medschool.usuhs.edu/sur/research/murtha-cancer-center/annual-reports,Sitemap stats-like URL,annual_report,medschool.usuhs.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Uniformed Services University of the Health Sciences, F. Edward Hébert School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medschool.usuhs.edu/.
md_university_of_arizona_college_of_medicine_phoenix_phoenix_arizona,University of Arizona College of Medicine - Phoenix,MD,AZ,http://phoenixmed.arizona.edu/admissions,http://phoenixmed.arizona.edu/admissions,University of Arizona College of Medicine-Phoenix,admissions_page,phoenixmed.arizona.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Arizona College of Medicine - Phoenix"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_arizona_college_of_medicine_tucson_tucson_arizona,University of Arizona College of Medicine - Tucson,MD,AZ,http://medicine.arizona.edu/admissions,http://medicine.arizona.edu/admissions,University of Arizona College of Medicine - Tucson,admissions_page,medicine.arizona.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Arizona College of Medicine - Tucson"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_arkansas_for_medical_sciences_college_of_medicine_little_rock_arka,University of Arkansas for Medical Sciences College of Medicine,MD,AR,http://medicine.uams.edu/for-medical-school-applicants/,http://medicine.uams.edu/for-medical-school-applicants/,University of Arkansas for Medical Sciences College of Medicine,admissions_page,medicine.uams.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Arkansas for Medical Sciences College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_arkansas_for_medical_sciences_college_of_medicine_little_rock_arka,University of Arkansas for Medical Sciences College of Medicine,MD,AR,http://medicine.uams.edu/for-medical-school-applicants/,https://medicine.uams.edu/about/fast-facts/,Sitemap stats-like URL,class_profile,medicine.uams.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Arkansas for Medical Sciences College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.uams.edu/.
md_university_of_arkansas_for_medical_sciences_college_of_medicine_little_rock_arka,University of Arkansas for Medical Sciences College of Medicine,MD,AR,http://medicine.uams.edu/for-medical-school-applicants/,https://medicine.uams.edu/blog/dfpm-reds-tips-team-releases-public-annual-report/,Sitemap stats-like URL,annual_report,medicine.uams.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Arkansas for Medical Sciences College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.uams.edu/.
md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",MD,CA,http://www.ucdmc.ucdavis.edu/mdprogram/admissions/index.html,http://www.ucdmc.ucdavis.edu/mdprogram/admissions/index.html,University of California - Davis School of Medicine,admissions_page,ucdmc.ucdavis.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of California, Davis School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",MD,CA,http://www.ucdmc.ucdavis.edu/mdprogram/admissions/index.html,http://www.ucdmc.ucdavis.edu/media-resources/medical-school/documents/pdfs/school-of-medicine-demographics-class-of-2029-FINAL.pdf,Matriculant Demographics (PDF),pdf_report,ucdmc.ucdavis.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_admissions_one_hop_link,"""University of California, Davis School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Found as a one-hop link from http://www.ucdmc.ucdavis.edu/mdprogram/admissions/index.html.
md_university_of_california_irvine_school_of_medicine_irvine_california,"University of California, Irvine School of Medicine",MD,CA,http://www.meded.uci.edu/admissions/index.asp,http://www.meded.uci.edu/admissions/class-statistics/,Medical Education | UC Irvine School of Medicine Open Menu Close Menu,admissions_statistics,meded.uci.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_known_path_probe,"""University of California, Irvine School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered by probing common public MD class-profile/statistics paths from http://www.meded.uci.edu/admissions/index.asp.
md_university_of_california_irvine_school_of_medicine_irvine_california,"University of California, Irvine School of Medicine",MD,CA,http://www.meded.uci.edu/admissions/index.asp,http://www.meded.uci.edu/admissions/entering-class-statistics/,Medical Education | UC Irvine School of Medicine Open Menu Close Menu,admissions_statistics,meded.uci.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_known_path_probe,"""University of California, Irvine School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered by probing common public MD class-profile/statistics paths from http://www.meded.uci.edu/admissions/index.asp.
md_university_of_california_irvine_school_of_medicine_irvine_california,"University of California, Irvine School of Medicine",MD,CA,http://www.meded.uci.edu/admissions/index.asp,http://www.meded.uci.edu/admissions/index.asp,University of California - Irvine School of Medicine,admissions_page,meded.uci.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of California, Irvine School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_california_riverside_school_of_medicine_riverside_california,"University of California, Riverside School of Medicine",MD,CA,http://medschool.ucr.edu/admissions/,http://medschool.ucr.edu/admissions/,University of California - Riverside School of Medicine,admissions_page,medschool.ucr.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of California, Riverside School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",MD,CA,http://meded.ucsd.edu/asa/admissions/,http://meded.ucsd.edu/asa/admissions/,University of California - San Diego School of Medicine,admissions_page,meded.ucsd.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of California, San Diego School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_url_error,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_california_san_francisco_school_of_medicine_san_francisco_californ,"University of California, San Francisco School of Medicine",MD,CA,http://meded.ucsf.edu/admissions,http://meded.ucsf.edu/admissions,University of California - San Francisco School of Medicine,admissions_page,meded.ucsf.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of California, San Francisco School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,FL,https://med.ucf.edu/admissions/,https://med.ucf.edu/about/annual-report/,Sitemap stats-like URL,annual_report,med.ucf.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Central Florida College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://med.ucf.edu/.
